phase,run_id,group,seed,rollout_seed,step,framework_consistency,operator_case,reward,raw_reward,response_length,truncated_ratio,rollout_kl,train_loss,pg_loss,pg_clipfrac,entropy,ppo_kl,grad_norm,mean_abs_dlogp,max_abs_dlogp,mismatch_count,active_token_count,rollout_time,train_time,step_time,update_weights_time,actor_tokens_per_second,actor_train_tflops
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,98,True,R/R,0.0,0.75,6144.625,0.25,0.0,-1.1175870895385742e-08,-1.1175870895385742e-08,0.0,0.20730414986610413,0.0,0.7951150420461451,0.0,0.0,0.0,49157.0,97.55708241462708,9.419418334960938,126.7019693851471,15.065852165222168,5375.583731119635,34.29645375773765
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,99,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2882508337497711,0.0,0.0,0.0,0.0,0.0,57344.0,106.68945717811584,9.834395170211792,136.37773275375366,15.062776565551758,6011.66905708709,38.99330836635217
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,100,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2735469937324524,0.0,0.0,0.0,0.0,0.0,57344.0,106.28754448890686,9.806392192840576,135.9364790916443,15.042081594467163,6005.374243866311,38.9338824107502
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,101,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.361169695854187,0.0,0.0,0.0,0.0,0.0,57344.0,106.8209319114685,9.901817798614502,136.48715496063232,14.942768335342407,5997.253930072009,38.92169515525892
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,102,True,R/R,0.0,0.0,6724.0,0.5,0.0,0.0,0.0,0.0,0.18880769610404968,0.0,0.0,0.0,0.0,0.0,53792.0,102.39194560050964,9.553484678268433,131.79536747932434,15.029273271560669,5800.723553909788,37.35912684574977
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,103,True,R/R,3.725290298461914e-09,0.125,7016.875,0.875,0.0,2.60770320892334e-08,2.60770320892334e-08,0.0,0.2530791163444519,0.0,0.8328052556222023,0.0,0.0,0.0,56135.0,105.5742506980896,9.827818870544434,135.1044671535492,15.00511360168457,6011.749909847417,39.00494428804341
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,104,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.29566729068756104,0.0,0.0,0.0,0.0,0.0,57344.0,106.69199013710022,9.851261854171753,136.30255961418152,15.153182029724121,6001.256569681742,38.92577016216928
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,105,True,R/R,0.0,0.75,5590.75,0.25,0.0,-2.2351741790771484e-08,-2.2351741790771484e-08,0.0,0.32656675577163696,0.0,0.9455473742042074,0.0,0.0,0.0,44726.0,93.33641409873962,8.94580626487732,122.42829370498657,15.104126453399658,5224.581578467926,33.129176828294774
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,106,True,R/R,3.725290298461914e-09,0.125,7049.375,0.875,0.0,2.9802322387695312e-08,2.9802322387695312e-08,0.0,0.3635643720626831,0.0,0.9229689427561741,0.0,0.0,0.0,56395.0,105.63518595695496,9.83190655708313,135.2051763534546,14.914693832397461,5891.9273261128,38.12742905737707
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,107,True,R/R,0.0,1.0,3624.75,0.0,0.0,0.0,0.0,0.0,0.21269957721233368,0.0,0.0,0.0,0.0,0.0,28998.0,56.18070149421692,6.38499641418457,82.35863637924194,14.968626022338867,4704.07131306218,28.66321240318907
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,108,True,R/R,0.0,1.0,3041.875,0.0,0.0,0.0,0.0,0.0,0.15064120292663574,0.0,0.0,0.0,0.0,0.0,24335.0,52.651655197143555,5.404544830322266,77.93315744400024,15.059983253479004,4708.672321417239,28.46702605389734
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,109,True,R/R,0.0,0.25,6751.375,0.75,0.0,0.0,0.0,0.0,0.27480289340019226,0.0,1.1846440756931296,0.0,0.0,0.0,54011.0,102.89007329940796,9.654811143875122,132.3534152507782,15.029286861419678,5775.618409426517,37.270949923295845
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,110,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.24997618794441223,0.0,0.0,0.0,0.0,0.0,57344.0,106.71621870994568,9.79280424118042,136.17845392227173,14.963071346282959,6051.600350358378,39.26369091000331
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,111,True,R/R,0.0,0.0,6863.5,0.625,0.0,0.0,0.0,0.0,0.3493388593196869,0.0,0.0,0.0,0.0,0.0,54908.0,103.96071672439575,9.721823930740356,133.46536540985107,14.94528579711914,5892.6128200437815,38.08725674699258
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,112,True,R/R,0.0,1.0,4166.0,0.0,0.0,0.0,0.0,0.0,0.18109069764614105,0.0,0.0,0.0,0.0,0.0,33328.0,70.31276106834412,7.003165006637573,96.95837330818176,14.908791065216064,4950.507115892953,30.537230313934376
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,113,True,R/R,-3.725290298461914e-09,0.875,6562.375,0.125,0.0,-1.30385160446167e-08,-1.30385160446167e-08,0.0,0.3049176037311554,0.0,0.8726368054142074,0.0,0.0,0.0,52499.0,100.60189032554626,9.73605489730835,130.11544919013977,14.971629619598389,5504.721831374881,35.30069018986287
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,114,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.34199514985084534,0.0,0.0,0.0,0.0,0.0,57344.0,106.5103063583374,9.830886363983154,136.22577285766602,15.204817295074463,6039.328355522597,39.193418986134105
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,115,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.4919268488883972,0.0,0.0,0.0,0.0,0.0,57344.0,106.46011233329773,9.80409049987793,136.1487057209015,15.043242692947388,6050.799644977336,39.26318000361286
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,116,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.26069390773773193,0.0,0.0,0.0,0.0,0.0,57344.0,106.49633073806763,9.82240080833435,136.1509108543396,15.061467170715332,6050.456554512545,39.27032156488468
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,117,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.28970998525619507,0.0,0.0,0.0,0.0,0.0,57344.0,106.69473791122437,9.824509859085083,136.35557746887207,15.041386365890503,6026.6201529596965,39.09761666599564
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,118,True,R/R,-1.4901161193847656e-08,0.625,6242.25,0.375,0.0,4.470348358154297e-08,4.470348358154297e-08,0.0,0.21079449355602264,0.0,0.8558641329989549,0.0,0.0,0.0,49938.0,98.41873836517334,9.40349531173706,127.6920440196991,15.154156923294067,5471.657773900555,34.97376839176818
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,119,True,R/R,0.0,1.0,2841.75,0.0,0.0,0.0,0.0,0.0,0.17748993635177612,0.0,0.0,0.0,0.0,0.0,22734.0,40.90266513824463,5.349882364273071,66.22668194770813,15.083173274993896,4576.318820390376,27.504851040464022
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,120,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2349124401807785,0.0,0.0,0.0,0.0,0.0,57344.0,106.51370573043823,9.858698844909668,136.20049285888672,15.042034387588501,5942.688822932927,38.50316504652622
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,121,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.320705771446228,0.0,0.0,0.0,0.0,0.0,57344.0,106.25722432136536,9.844151735305786,135.83053636550903,14.951059579849243,5960.026702399443,38.61945336777992
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,122,True,R/R,0.0,1.0,2942.125,0.0,0.0,0.0,0.0,0.0,0.1814902275800705,0.0,0.0,0.0,0.0,0.0,23537.0,46.6624436378479,5.30816388130188,71.7007896900177,14.92196249961853,4716.41507517789,28.420477099550258
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,123,True,R/R,0.0,0.5,6723.25,0.5,0.0,-1.1175870895385742e-08,-1.1175870895385742e-08,0.0,0.23358435928821564,0.0,0.7345190109924371,0.0,0.0,0.0,53786.0,102.27165150642395,9.670225381851196,131.6536180973053,14.887176752090454,5706.9307407977785,36.737154771879865
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,124,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.26362764835357666,0.0,0.0,0.0,0.0,0.0,57344.0,106.37381839752197,9.834612607955933,136.29474258422852,14.961465120315552,6007.93605269899,38.96577294383925
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,125,True,R/R,0.0,1.0,4858.5,0.0,0.0,0.0,0.0,0.0,0.275801420211792,0.0,0.0,0.0,0.0,0.0,38868.0,79.54970455169678,8.505369186401367,107.8731255531311,14.983816146850586,4779.379014277609,29.844267734431252
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,126,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2718536853790283,0.0,0.0,0.0,0.0,0.0,57344.0,106.65323376655579,9.859356880187988,136.22447156906128,14.932157039642334,5980.302397366537,38.775305524652076
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,127,True,R/R,0.0,0.0,6372.75,0.375,0.0,0.0,0.0,0.0,0.42641231417655945,0.0,0.0,0.0,0.0,0.0,50982.0,99.5882842540741,9.38172197341919,128.86347913742065,15.061702251434326,5627.754692144418,36.08764338232775
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,128,True,R/R,0.0,1.0,5203.5,0.0,0.0,0.0,0.0,0.0,0.3665175139904022,0.0,0.0,0.0,0.0,0.0,41628.0,81.31767416000366,8.66981291770935,109.8952419757843,15.10841155052185,4959.071390306749,31.099986499639126
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,129,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.29115769267082214,0.0,0.0,0.0,0.0,0.0,57344.0,106.30830907821655,9.835144758224487,136.03457236289978,15.058851480484009,5981.96530109182,38.77682571614169
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,130,True,R/R,0.0,1.0,3412.875,0.0,0.0,0.0,0.0,0.0,0.2000093311071396,0.0,0.0,0.0,0.0,0.0,27303.0,53.072378158569336,5.607032299041748,78.32843971252441,14.878668069839478,5127.23637919981,31.146842906051766
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,131,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.4319975972175598,0.0,0.0,0.0,0.0,0.0,57344.0,106.41915535926819,9.913719177246094,136.12615847587585,14.964315176010132,5956.874260242546,38.63196547830976
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,132,True,R/R,0.0,1.0,4393.25,0.0,0.0,0.0,0.0,0.0,0.23911124467849731,0.0,0.0,0.0,0.0,0.0,35146.0,69.23645186424255,7.768442153930664,97.78591728210449,15.974226474761963,4777.430558370154,29.57121464575847
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,133,True,R/R,0.0,0.25,6742.75,0.75,0.0,0.0,0.0,0.0,0.19753292202949524,0.0,0.7621552219414436,0.0,0.0,0.0,53942.0,102.59901881217957,9.685630321502686,132.27884340286255,15.205614805221558,5689.731437322571,36.67403979749687
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,134,True,R/R,0.0,1.0,3884.75,0.0,0.0,0.0,0.0,0.0,0.24136915802955627,0.0,0.0,0.0,0.0,0.0,31078.0,61.74530005455017,6.307037591934204,87.9226496219635,15.07162356376648,5154.4498830885705,31.597019991826993
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,135,True,R/R,0.0,1.0,4770.125,0.0,0.0,0.0,0.0,0.0,0.22912871837615967,0.0,0.0,0.0,0.0,0.0,38161.0,83.05987668037415,7.3149330615997314,110.27387976646423,15.06610631942749,5386.464478116082,33.6415855274577
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,136,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.29016029834747314,0.0,0.0,0.0,0.0,0.0,57344.0,106.35691976547241,9.826253414154053,136.02771186828613,15.046844005584717,5988.83303723953,38.82266899820101
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,137,True,R/R,0.0,1.0,4796.375,0.0,0.0,0.0,0.0,0.0,0.1824309527873993,0.0,0.0,0.0,0.0,0.0,38371.0,72.33375096321106,8.381801843643188,100.72745990753174,15.137195348739624,4753.258240979486,29.58561380294257
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,138,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.34472280740737915,0.0,0.0,0.0,0.0,0.0,57344.0,106.66308379173279,9.860812902450562,140.0180413722992,18.700576066970825,5984.022396958633,38.80207253539916
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,139,True,R/R,0.0,1.0,5233.0,0.0,0.0,0.0,0.0,0.0,0.2399088442325592,0.0,0.0,0.0,0.0,0.0,41864.0,87.77922749519348,8.533170938491821,116.19944596290588,15.120784997940063,5117.437557142433,32.1998972856662
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,140,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3161659240722656,0.0,0.0,0.0,0.0,0.0,57344.0,106.25823736190796,9.818536043167114,135.79692339897156,14.981595277786255,5976.256745112817,38.727263611035035
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,141,True,R/R,3.725290298461914e-09,0.125,7167.25,0.875,0.0,-3.725290298461914e-09,-3.725290298461914e-09,0.0,0.33183735609054565,0.0,0.8826371415430503,0.0,0.0,0.0,57338.0,107.23869204521179,9.891815662384033,136.9379904270172,15.12413239479065,6156.258285162805,40.08178776972741
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,142,True,R/R,0.0,1.0,3834.625,0.0,0.0,0.0,0.0,0.0,0.2444797158241272,0.0,0.0,0.0,0.0,0.0,30677.0,61.687840700149536,6.182439088821411,87.6212375164032,14.986059665679932,5210.7250149412,31.921556264040746
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,143,True,R/R,0.0,1.0,5016.125,0.0,0.0,0.0,0.0,0.0,0.3366270959377289,0.0,0.0,0.0,0.0,0.0,40129.0,83.13061332702637,8.561321258544922,111.51257109642029,15.138887405395508,4910.272585696943,30.750157012852974
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,144,True,R/R,0.0,1.0,3599.75,0.0,0.0,0.0,0.0,0.0,0.251398503780365,0.0,0.0,0.0,0.0,0.0,28798.0,56.036277294158936,5.6889190673828125,81.5456793308258,15.057341575622559,5521.622944114486,33.75625030285137
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,145,True,R/R,-1.4901161193847656e-08,0.625,6572.125,0.375,0.0,4.842877388000488e-08,4.842877388000488e-08,0.0,0.2958953082561493,0.0,0.8921654078859936,0.0,0.0,0.0,52577.0,100.99381303787231,9.788766860961914,130.56375932693481,15.039905071258545,5510.918414545211,35.37989617530043
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,146,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3647816777229309,0.0,0.0,0.0,0.0,0.0,57344.0,106.30568647384644,9.91199254989624,136.01618218421936,15.068060874938965,5939.216065327897,38.50299697969601
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,147,True,R/R,-3.725290298461914e-09,0.875,6358.625,0.125,0.0,-1.862645149230957e-09,-1.862645149230957e-09,0.0,0.2572970390319824,0.0,0.8926396254839866,0.0,0.0,0.0,50869.0,100.12709665298462,9.47467041015625,129.44930863380432,15.051716566085815,5736.609060956017,36.86734338172835
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,148,True,R/R,0.0,1.0,3989.875,0.0,0.0,0.0,0.0,0.0,0.20656436681747437,0.0,0.0,0.0,0.0,0.0,31919.0,64.42954301834106,6.551229953765869,90.71045899391174,15.067670106887817,5059.765887669779,31.064815432097173
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,149,True,R/R,1.4901161193847656e-08,0.375,6846.0,0.625,0.0,0.0,0.0,0.0,0.2770436108112335,0.0,0.8796056380727433,0.0,0.0,0.0,54768.0,103.56030344963074,9.498394250869751,132.9811041355133,15.13652229309082,5952.188379660559,38.413781425072
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,150,True,R/R,0.0,1.0,2079.75,0.0,0.0,0.0,0.0,0.0,0.3441318869590759,0.0,0.0,0.0,0.0,0.0,16638.0,34.750821590423584,4.4592390060424805,59.16800117492676,15.172546625137329,3988.9027066334756,23.657169820536772
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,151,True,R/R,-3.725290298461914e-09,0.875,5174.75,0.125,0.0,0.0,0.0,0.0,0.19138669967651367,0.0,0.9414780775345,0.0,0.0,0.0,41398.0,89.48445415496826,8.848736763000488,118.18456840515137,15.125012874603271,4820.584925351536,30.276126051324106
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,152,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3625980317592621,0.0,0.0,0.0,0.0,0.0,57344.0,106.29785180091858,9.826718807220459,136.09006595611572,14.982118606567383,5974.4196634376995,38.71535897752586
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,153,True,R/R,0.0,1.0,5617.5,0.0,0.0,0.0,0.0,0.0,0.2675483226776123,0.0,0.0,0.0,0.0,0.0,44940.0,91.59982752799988,8.772034406661987,120.4679913520813,14.959800481796265,5310.399469584792,33.62820291452803
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,154,True,R/R,-3.725290298461914e-09,0.875,5486.5,0.125,0.0,-5.587935447692871e-09,-5.587935447692871e-09,0.0,0.25076621770858765,0.0,0.746985416949197,0.0,0.0,0.0,43892.0,92.19539999961853,8.776500940322876,120.77260422706604,15.011022329330444,5171.500481954117,32.67772002519447
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,155,True,R/R,0.0,1.0,4016.5,0.0,0.0,0.0,0.0,0.0,0.16167952120304108,0.0,0.0,0.0,0.0,0.0,32132.0,61.88561749458313,6.438212871551514,88.16743755340576,15.045132160186768,5212.336945109171,32.02126789963637
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,156,True,R/R,0.0,1.0,5361.25,0.0,0.0,0.0,0.0,0.0,0.25006091594696045,0.0,0.0,0.0,0.0,0.0,42890.0,85.13082098960876,8.895331382751465,113.76079773902893,14.97626519203186,5034.930033710516,31.692821168023894
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,157,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.21544548869132996,0.0,0.0,0.0,0.0,0.0,57344.0,106.31903028488159,9.918592691421509,136.03642916679382,15.008241415023804,5926.886623979272,38.41651250196119
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,158,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.22067534923553467,0.0,0.0,0.0,0.0,0.0,57344.0,106.47345614433289,9.939860343933105,137.25790786743164,16.02967667579651,5898.101544455803,38.217541850888196
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,159,True,R/R,0.0,0.5,2076.625,0.0,0.0,1.4901161193847656e-08,1.4901161193847656e-08,0.0,0.2065499722957611,0.0,1.8307076494047627,0.0,0.0,0.0,16613.0,30.99752163887024,4.38522744178772,55.549827575683594,15.1596360206604,4115.679889165522,24.380747003220094
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,160,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.36881357431411743,0.0,0.0,0.0,0.0,0.0,57344.0,106.48476839065552,9.82790732383728,136.2992308139801,15.170084953308105,6018.496699081193,39.040256685809304
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,161,True,R/R,0.0,1.0,4605.5,0.0,0.0,0.0,0.0,0.0,0.23782871663570404,0.0,0.0,0.0,0.0,0.0,36844.0,70.9047920703888,7.588473081588745,98.32134461402893,14.971625566482544,5027.442226328106,31.205784124248453
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,162,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.25266557931900024,0.0,0.0,0.0,0.0,0.0,57344.0,106.90417337417603,9.82996916770935,136.96385192871094,15.393736600875854,6143.690605506192,39.95698776784767
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,163,True,R/R,1.4901161193847656e-08,0.375,6770.75,0.625,0.0,-1.4901161193847656e-08,-1.4901161193847656e-08,0.0,0.2774495780467987,0.0,0.8176011827245694,0.0,0.0,0.0,54166.0,103.0316801071167,9.662811994552612,132.9263617992401,15.108536958694458,5807.466394793424,37.484926236196124
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,164,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2929115891456604,0.0,0.0,0.0,0.0,0.0,57344.0,106.55230164527893,9.799777030944824,136.4532208442688,15.150434494018555,5999.676688452111,38.888981976248616
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,165,True,R/R,0.0,1.0,4781.25,0.0,0.0,0.0,0.0,0.0,0.2765621542930603,0.0,0.0,0.0,0.0,0.0,38250.0,83.5475697517395,7.815023422241211,111.28426361083984,15.153486013412476,5064.568019157702,31.646082695599965
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,166,True,R/R,1.4901161193847656e-08,0.375,6774.0,0.625,0.0,-5.21540641784668e-08,-5.21540641784668e-08,0.0,0.4095819592475891,0.0,1.0471015229614187,0.0,0.0,0.0,54192.0,102.79275250434875,9.531656980514526,132.09194469451904,14.954890012741089,5825.929269516545,37.545153081836084
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,167,True,R/R,0.0,1.0,4059.0,0.0,0.0,0.0,0.0,0.0,0.24671649932861328,0.0,0.0,0.0,0.0,0.0,32472.0,60.3428099155426,6.93825364112854,87.18427991867065,15.063477754592896,4907.487580927157,30.150022029311586
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,168,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3675587475299835,0.0,0.0,0.0,0.0,0.0,57344.0,106.2992115020752,9.839010953903198,135.86057257652283,14.941007852554321,5972.337996128129,38.70913480411239
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,169,True,R/R,0.0,1.0,5620.375,0.0,0.0,0.0,0.0,0.0,0.2560022473335266,0.0,0.0,0.0,0.0,0.0,44963.0,92.19208717346191,8.984221458435059,120.87776279449463,14.876828670501709,5228.679686492196,33.15856251443465
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,170,True,R/R,0.0,1.0,3718.0,0.0,0.0,0.0,0.0,0.0,0.27128690481185913,0.0,0.0,0.0,0.0,0.0,29744.0,57.998475074768066,6.311166286468506,84.13588428497314,15.066863536834717,4954.745859952201,30.272394770146878
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,171,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.30513694882392883,0.0,0.0,0.0,0.0,0.0,57344.0,106.316246509552,9.808502912521362,136.01705884933472,15.143722534179688,5995.992771110747,38.86642960802823
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,172,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.29002976417541504,0.0,0.0,0.0,0.0,0.0,57344.0,106.47453927993774,9.827337741851807,136.06204986572266,15.020173072814941,6045.217678297744,39.23431312501361
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,173,True,R/R,0.0,0.75,5302.25,0.25,0.0,-3.725290298461914e-09,-3.725290298461914e-09,0.0,0.31783053278923035,0.0,0.9145071464267686,0.0,0.0,0.0,42418.0,91.10562133789062,8.280426502227783,119.55698323249817,15.216026067733765,5312.464555211632,33.54692398276475
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,174,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.2994121313095093,0.0,0.0,0.0,0.0,0.0,57344.0,106.42725777626038,9.923699378967285,137.36109519004822,16.098244190216064,5958.576010345745,38.65025047428992
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,175,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3000553250312805,0.0,0.0,0.0,0.0,0.0,57344.0,106.73192071914673,9.843688249588013,136.58534622192383,15.232363224029541,6075.144015190798,39.46213237759358
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,176,True,R/R,0.0,1.0,1362.625,0.0,0.0,0.0,0.0,0.0,0.19049625098705292,0.0,0.0,0.0,0.0,0.0,10901.0,20.290615558624268,3.5965168476104736,43.761765003204346,15.151153326034546,3302.3378934300363,19.287776705099915
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,177,True,R/R,0.0,0.5,6728.0,0.5,0.0,7.450580596923828e-09,7.450580596923828e-09,0.0,0.3442314565181732,0.0,0.9330366060327009,0.0,0.0,0.0,53824.0,102.38975167274475,9.786652326583862,132.11154556274414,15.169187068939209,5649.990239447905,36.37699654619442
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,178,True,R/R,-3.725290298461914e-09,0.875,5304.375,0.125,0.0,-1.862645149230957e-08,-1.862645149230957e-08,0.0,0.19511249661445618,0.0,0.8266789749085477,0.0,0.0,0.0,42435.0,90.46649670600891,8.631792783737183,118.9227819442749,15.034082412719727,5048.933217448199,31.765387409945294
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,179,True,R/R,0.0,0.5,6691.75,0.5,0.0,3.725290298461914e-09,3.725290298461914e-09,0.0,0.2506338059902191,0.0,0.8685627591457393,0.0,0.0,0.0,53534.0,101.97011637687683,9.574954986572266,131.48887252807617,15.159355640411377,5725.256920239932,36.83088951400693
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,180,True,R/R,3.725290298461914e-09,0.125,7166.5,0.875,0.0,3.725290298461914e-09,3.725290298461914e-09,0.0,0.46545249223709106,0.0,0.9741947308770822,0.0,0.0,0.0,57332.0,106.1377649307251,9.876896858215332,135.97729587554932,15.129446029663086,5953.555426153215,38.59102009054996
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,181,True,R/R,0.0,0.0,4472.0,0.125,0.0,0.0,0.0,0.0,0.2897905111312866,0.0,0.0,0.0,0.0,0.0,35776.0,83.808758020401,7.258536100387573,110.86910629272461,15.02374005317688,5126.300264012414,31.906928505495177
convergence,g11-convergence-s1234-tp4-20260901e,G11,1234,1234,182,True,R/R,0.0,0.0,7168.0,1.0,0.0,0.0,0.0,0.0,0.3127349019050598,0.0,0.0,0.0,0.0,0.0,57344.0,106.66589951515198,9.83966326713562,136.29004955291748,15.005625009536743,6003.8592701937605,38.939332086272394
